contrast	result_id	doc_name	pair_1	pair_2	pair_3	pair_4	interaction_term
Chow.Ford.good.bad	observed	compiled_articles8.txt	0.2216	0.0779	0.0822	-0.0619	-0.0003999999999999976
Chow.Ford.good.bad	boot_1	compiled_articles8.txt	0.073	0.024	0.0181	-0.0286	0.002299999999999993
Chow.Ford.good.bad	boot_2	compiled_articles8.txt	0.0907	0.0472	0.0595	0.0719	0.05590000000000001
Chow.Ford.good.bad	boot_3	compiled_articles8.txt	0.222	0.0385	0.0903	-0.0647	0.028499999999999998
Chow.Ford.good.bad	boot_4	compiled_articles8.txt	0.1463	0.0568	-0.0451	-0.0813	0.0533
Chow.Ford.good.bad	boot_5	compiled_articles8.txt	-0.081	-0.0426	-0.0525	-0.1129	-0.0988
Chow.Ford.good.bad	boot_6	compiled_articles8.txt	0.3674	0.0173	0.3134	-0.01	0.02670000000000001
Chow.Ford.good.bad	boot_7	compiled_articles8.txt	0.3725	0.0341	-0.0447	-0.0536	0.3295
Chow.Ford.good.bad	boot_8	compiled_articles8.txt	0.379	0.0421	0.1741	-0.0465	0.11629999999999997
Chow.Ford.good.bad	boot_9	compiled_articles8.txt	0.0184	0.1594	-0.1237	0.0353	0.018000000000000016
Chow.Ford.good.bad	boot_10	compiled_articles8.txt	0.1683	-0.0079	0.1218	-0.0007	0.05369999999999999
Chow.Ford.good.bad	boot_11	compiled_articles8.txt	0.1763	0.1626	0.0683	0.0775	0.022900000000000018
Chow.Ford.good.bad	boot_12	compiled_articles8.txt	0.1396	0.0599	0.007	0.0339	0.10659999999999999
Chow.Ford.good.bad	boot_13	compiled_articles8.txt	0.3094	0.0398	0.0628	-0.091	0.11580000000000001
Chow.Ford.good.bad	boot_14	compiled_articles8.txt	0.0574	0.0382	-0.0536	-0.0736	-0.0007999999999999952
Chow.Ford.good.bad	boot_15	compiled_articles8.txt	0.3633	0.0296	-0.0235	-0.0842	0.273
Chow.Ford.good.bad	boot_16	compiled_articles8.txt	0.0862	0.0091	0.0352	-0.0418	0.00010000000000000286
Chow.Ford.good.bad	boot_17	compiled_articles8.txt	0.1744	0.0796	0.0924	-0.0454	-0.043000000000000003
Chow.Ford.good.bad	boot_18	compiled_articles8.txt	0.2835	0.0027	0.1716	-0.0624	0.046799999999999994
Chow.Ford.good.bad	boot_19	compiled_articles8.txt	0.065	0.1321	0.0409	0.0615	-0.046499999999999986
Chow.Ford.good.bad	boot_20	compiled_articles8.txt	0.1565	-0.0156	-0.0211	-0.1138	0.07940000000000001
Chow.Ford.good.bad	boot_21	compiled_articles8.txt	0.474	-0.0387	0.3908	-0.1024	0.019499999999999948
Chow.Ford.good.bad	boot_22	compiled_articles8.txt	0.2301	0.0129	0.1297	-0.0928	-0.005299999999999999
Chow.Ford.good.bad	boot_23	compiled_articles8.txt	-0.0422	-0.0394	-0.0053	-0.0678	-0.0653
Chow.Ford.good.bad	boot_24	compiled_articles8.txt	0.1344	-0.0001	-0.0151	-0.0494	0.10019999999999998
Chow.Ford.good.bad	boot_25	compiled_articles8.txt	0.2236	-0.0526	0.0737	-0.1566	0.045900000000000024
Chow.Ford.good.bad	boot_26	compiled_articles8.txt	0.1263	0.0442	0.0034	-0.0929	-0.014200000000000004
Chow.Ford.good.bad	boot_27	compiled_articles8.txt	0.0322	0.0963	-0.0019	-0.0047	-0.06689999999999999
Chow.Ford.good.bad	boot_28	compiled_articles8.txt	0.0873	0.1218	0.0589	-0.0134	-0.1068
Chow.Ford.good.bad	boot_29	compiled_articles8.txt	0.1398	0.013	0.264	-0.0509	-0.18810000000000002
Chow.Ford.good.bad	boot_30	compiled_articles8.txt	0.2041	0.0686	0.1619	0.022	-0.00439999999999998
Chow.Ford.good.bad	boot_31	compiled_articles8.txt	-0.058	-0.0698	-0.0431	-0.0473	0.007599999999999996
Chow.Ford.good.bad	boot_32	compiled_articles8.txt	0.1026	0.1173	-0.0226	0.0263	0.034199999999999994
Chow.Ford.good.bad	boot_33	compiled_articles8.txt	0.0949	-0.0285	-0.0566	-0.0571	0.1229
Chow.Ford.good.bad	boot_34	compiled_articles8.txt	0.3395	0.0591	0.1905	-0.0255	0.06440000000000004
Chow.Ford.good.bad	boot_35	compiled_articles8.txt	0.1102	-0.0378	0.0344	-0.0749	0.038700000000000026
Chow.Ford.good.bad	boot_36	compiled_articles8.txt	0.0289	-0.0222	-0.0036	-0.0994	-0.044700000000000004
Chow.Ford.good.bad	boot_37	compiled_articles8.txt	0.179	0.0173	0.043	-0.1206	-0.0019000000000000128
Chow.Ford.good.bad	boot_38	compiled_articles8.txt	0.4104	-0.0066	0.1819	-0.0229	0.21219999999999997
Chow.Ford.good.bad	boot_39	compiled_articles8.txt	0.3688	0.1202	0.1385	0.034	0.1441
Chow.Ford.good.bad	boot_40	compiled_articles8.txt	0.4385	-0.0368	0.3313	-0.0978	0.04620000000000002
Chow.Ford.good.bad	boot_41	compiled_articles8.txt	0.1907	-0.058	0.0242	-0.1246	0.0999
Chow.Ford.good.bad	boot_42	compiled_articles8.txt	-0.0097	-0.0341	0.0034	-0.1065	-0.08549999999999999
Chow.Ford.good.bad	boot_43	compiled_articles8.txt	0.3059	-0.02	0.2653	-0.0591	0.001500000000000043
Chow.Ford.good.bad	boot_44	compiled_articles8.txt	0.2065	0.1184	-0.0012	-0.0242	0.06509999999999999
Chow.Ford.good.bad	boot_45	compiled_articles8.txt	0.3143	0.2523	0.1585	0.0675	-0.028999999999999998
Chow.Ford.good.bad	boot_46	compiled_articles8.txt	0.0859	-0.0177	-0.022	-0.068	0.057599999999999985
Chow.Ford.good.bad	boot_47	compiled_articles8.txt	0.3981	0.1427	0.2512	0.07	0.07420000000000004
Chow.Ford.good.bad	boot_48	compiled_articles8.txt	0.2341	0.0447	0.0124	-0.1652	0.011800000000000005
Chow.Ford.good.bad	boot_49	compiled_articles8.txt	0.3003	0.0945	0.0812	0.0103	0.13490000000000002
Chow.Ford.good.bad	boot_50	compiled_articles8.txt	0.1905	-0.024	0.0093	-0.1963	0.008899999999999991
Chow.Ford.good.bad	boot_51	compiled_articles8.txt	0.1413	0.0915	0.0056	-0.0609	-0.016699999999999993
Chow.Ford.good.bad	boot_52	compiled_articles8.txt	0.1997	-0.0573	-0.0374	-0.153	0.1414
Chow.Ford.good.bad	boot_53	compiled_articles8.txt	0.4152	0.1052	0.1419	-0.0465	0.1216
Chow.Ford.good.bad	boot_54	compiled_articles8.txt	0.246	0.2125	0.0186	0.0043	0.019200000000000002
Chow.Ford.good.bad	boot_55	compiled_articles8.txt	0.3077	0.0108	0.1217	-0.0965	0.07869999999999999
Chow.Ford.good.bad	boot_56	compiled_articles8.txt	0.083	-0.0103	0.049	-0.0832	-0.03889999999999999
Chow.Ford.good.bad	boot_57	compiled_articles8.txt	0.01	-0.0191	-0.1115	-0.1114	0.029200000000000004
Chow.Ford.good.bad	boot_58	compiled_articles8.txt	0.5579	0.0021	0.3236	-0.054	0.17819999999999997
Chow.Ford.good.bad	boot_59	compiled_articles8.txt	0.2275	0.0797	0.1389	0.0458	0.05470000000000002
Chow.Ford.good.bad	boot_60	compiled_articles8.txt	0.0847	0.1517	-0.0077	0.1151	0.05579999999999999
Chow.Ford.good.bad	boot_61	compiled_articles8.txt	-0.0049	-0.0537	-0.1394	-0.1428	0.04539999999999997
Chow.Ford.good.bad	boot_62	compiled_articles8.txt	0.2551	-0.0313	-0.115	-0.1538	0.2476
Chow.Ford.good.bad	boot_63	compiled_articles8.txt	0.2492	0.0276	0.2126	0.0249	0.033900000000000007
Chow.Ford.good.bad	boot_64	compiled_articles8.txt	0.0454	0.1242	-0.06	-0.0299	-0.04870000000000001
Chow.Ford.good.bad	boot_65	compiled_articles8.txt	0.1344	0.0548	0.0343	-0.0847	-0.039400000000000004
Chow.Ford.good.bad	boot_66	compiled_articles8.txt	0.0841	0.007	0.0155	0.0032	0.06479999999999998
Chow.Ford.good.bad	boot_67	compiled_articles8.txt	0.3024	0.1118	0.111	-0.0354	0.04419999999999999
Chow.Ford.good.bad	boot_68	compiled_articles8.txt	0.4208	0.0719	0.2259	0.0283	0.1513
Chow.Ford.good.bad	boot_69	compiled_articles8.txt	0.3353	0.0127	0.1021	-0.0825	0.138
Chow.Ford.good.bad	boot_70	compiled_articles8.txt	0.0394	0.0814	-0.1111	-0.1171	-0.048
Chow.Ford.good.bad	boot_71	compiled_articles8.txt	0.0284	-0.005	-0.0124	-0.0996	-0.053799999999999994
Chow.Ford.good.bad	boot_72	compiled_articles8.txt	0.0161	-0.0491	0.028	-0.1164	-0.0792
Chow.Ford.good.bad	boot_73	compiled_articles8.txt	0.0232	0.046	-0.0216	-0.0029	-0.0040999999999999995
Chow.Ford.good.bad	boot_74	compiled_articles8.txt	0.1654	0.158	0.028	0.0974	0.0768
Chow.Ford.good.bad	boot_75	compiled_articles8.txt	-0.0508	-0.0517	-0.0336	-0.1122	-0.07769999999999999
Chow.Ford.good.bad	boot_76	compiled_articles8.txt	0.0894	0.0056	0.0256	-0.0782	-0.020000000000000004
Chow.Ford.good.bad	boot_77	compiled_articles8.txt	0.2606	0.0011	0.1576	-0.0572	0.04470000000000002
Chow.Ford.good.bad	boot_78	compiled_articles8.txt	0.1219	-0.0589	0.1001	-0.1203	-0.03960000000000001
Chow.Ford.good.bad	boot_79	compiled_articles8.txt	0.4067	0.0425	0.2898	-0.026	0.048400000000000026
Chow.Ford.good.bad	boot_80	compiled_articles8.txt	0.2283	-0.0426	0.0241	-0.1074	0.13940000000000002
Chow.Ford.good.bad	boot_81	compiled_articles8.txt	0.0476	0.0073	-0.0321	-0.0792	-0.006800000000000014
Chow.Ford.good.bad	boot_82	compiled_articles8.txt	0.5552	0.0573	0.4359	-0.0022	0.0598
Chow.Ford.good.bad	boot_83	compiled_articles8.txt	0.223	0.0456	0.1051	-0.0613	0.011000000000000003
Chow.Ford.good.bad	boot_84	compiled_articles8.txt	0.0636	0.1745	0.0282	-0.0696	-0.20869999999999997
Chow.Ford.good.bad	boot_85	compiled_articles8.txt	0.1811	0.0747	-0.0694	-0.0865	0.08930000000000002
Chow.Ford.good.bad	boot_86	compiled_articles8.txt	0.3241	0.1508	0.1505	0.0953	0.11810000000000001
Chow.Ford.good.bad	boot_87	compiled_articles8.txt	0.0931	0.0966	-0.0479	-0.0063	0.038099999999999995
