contrast	result_id	doc_name	pair_1	pair_2	pair_3	pair_4	interaction_term
Chow.Ford.good.bad	observed	compiled_articles10.txt	-0.0569	0.0378	-0.0217	-0.0025	-0.07550000000000001
Chow.Ford.good.bad	boot_1	compiled_articles10.txt	0.0	0.0172	0.0	0.0311	0.0139
Chow.Ford.good.bad	boot_2	compiled_articles10.txt	-0.0645	-0.0361	0.0016	-0.128	-0.158
Chow.Ford.good.bad	boot_3	compiled_articles10.txt	-0.0045	0.0503	-0.0045	0.0503	0.0
Chow.Ford.good.bad	boot_4	compiled_articles10.txt	-0.0796	-0.0343	0.0	0.0	-0.04530000000000001
Chow.Ford.good.bad	boot_5	compiled_articles10.txt	-0.0234	0.0978	0.0494	0.1711	0.0005000000000000004
Chow.Ford.good.bad	boot_6	compiled_articles10.txt	-0.0402	-0.0667	0.0151	-0.0069	0.004499999999999995
Chow.Ford.good.bad	boot_7	compiled_articles10.txt	-0.0569	-0.0844	-0.0217	-0.0917	-0.042499999999999996
Chow.Ford.good.bad	boot_8	compiled_articles10.txt	0.0671	0.0749	0.0671	0.0749	0.0
Chow.Ford.good.bad	boot_9	compiled_articles10.txt	-0.0796	0.0198	-0.0365	-0.1578	-0.2207
Chow.Ford.good.bad	boot_10	compiled_articles10.txt	-0.0645	0.0185	0.0016	0.0128	-0.0718
Chow.Ford.good.bad	boot_11	compiled_articles10.txt	0.0	-0.1365	0.0	-0.2316	-0.09509999999999999
Chow.Ford.good.bad	boot_12	compiled_articles10.txt	-0.0625	-0.036	-0.0625	-0.036	0.0
Chow.Ford.good.bad	boot_13	compiled_articles10.txt	0.0	0.0033	0.0	-0.0794	-0.0827
Chow.Ford.good.bad	boot_14	compiled_articles10.txt	-0.1064	0.0064	0.0	0.0	-0.1128
Chow.Ford.good.bad	boot_15	compiled_articles10.txt	-0.0625	0.1262	-0.068	0.1222	0.0015000000000000013
Chow.Ford.good.bad	boot_16	compiled_articles10.txt	-0.1031	-0.1282	-0.0345	-0.0894	-0.02979999999999998
Chow.Ford.good.bad	boot_17	compiled_articles10.txt	0.0	0.0	-0.0181	-0.0378	-0.0197
Chow.Ford.good.bad	boot_18	compiled_articles10.txt	-0.0328	-0.0737	-0.0328	-0.0737	0.0
Chow.Ford.good.bad	boot_19	compiled_articles10.txt	-0.0076	-0.112	0.0671	-0.0622	-0.0249
Chow.Ford.good.bad	boot_20	compiled_articles10.txt	0.0351	0.049	0.0567	0.149	0.0784
Chow.Ford.good.bad	boot_21	compiled_articles10.txt	-0.0645	-0.0557	0.0016	0.0557	0.04529999999999999
Chow.Ford.good.bad	boot_22	compiled_articles10.txt	-0.0762	0.1538	-0.0459	0.0942	-0.08989999999999998
Chow.Ford.good.bad	boot_23	compiled_articles10.txt	-0.0625	0.2119	-0.0686	0.1787	-0.027099999999999985
Chow.Ford.good.bad	boot_24	compiled_articles10.txt	0.0	0.0416	0.0	0.0274	-0.014199999999999997
Chow.Ford.good.bad	boot_25	compiled_articles10.txt	0.0	0.0	-0.0285	-0.1146	-0.0861
Chow.Ford.good.bad	boot_26	compiled_articles10.txt	-0.0915	0.0455	-0.0217	0.0234	-0.09190000000000001
Chow.Ford.good.bad	boot_27	compiled_articles10.txt	-0.0226	0.1495	-0.0374	0.2355	0.1008
Chow.Ford.good.bad	boot_28	compiled_articles10.txt	0.0	0.1226	0.0	0.1132	-0.009400000000000006
Chow.Ford.good.bad	boot_29	compiled_articles10.txt	0.0427	0.0482	0.0671	0.0255	-0.0471
Chow.Ford.good.bad	boot_30	compiled_articles10.txt	0.0	-0.0567	0.0	0.0	0.0567
Chow.Ford.good.bad	boot_31	compiled_articles10.txt	0.0276	0.0363	0.0276	0.0363	0.0
Chow.Ford.good.bad	boot_32	compiled_articles10.txt	-0.0928	-0.1319	-0.0686	-0.1356	-0.027900000000000008
Chow.Ford.good.bad	boot_33	compiled_articles10.txt	-0.0796	0.0557	-0.0365	0.0592	-0.039599999999999996
Chow.Ford.good.bad	boot_34	compiled_articles10.txt	0.0212	0.0597	0.0494	0.0574	-0.030500000000000006
Chow.Ford.good.bad	boot_35	compiled_articles10.txt	0.0	0.0078	0.0	-0.0494	-0.0572
Chow.Ford.good.bad	boot_36	compiled_articles10.txt	0.0	0.0	-0.0365	-0.0248	0.011699999999999999
Chow.Ford.good.bad	boot_37	compiled_articles10.txt	-0.0796	0.0006	-0.0365	-0.0991	-0.1428
Chow.Ford.good.bad	boot_38	compiled_articles10.txt	0.0276	0.0259	0.0173	-0.0451	-0.060700000000000004
Chow.Ford.good.bad	boot_39	compiled_articles10.txt	-0.0746	-0.016	-0.0691	0.0004	0.010899999999999995
Chow.Ford.good.bad	boot_40	compiled_articles10.txt	0.0	0.0	0.0016	-0.0664	-0.068
Chow.Ford.good.bad	boot_41	compiled_articles10.txt	-0.0881	0.0282	-0.0686	-0.0349	-0.0826
Chow.Ford.good.bad	boot_42	compiled_articles10.txt	0.0212	-0.0381	0.0331	-0.0613	-0.03509999999999999
Chow.Ford.good.bad	boot_43	compiled_articles10.txt	0.0	-0.0887	0.0	-0.157	-0.0683
Chow.Ford.good.bad	boot_44	compiled_articles10.txt	-0.0433	-0.0768	-0.0433	-0.0768	0.0
Chow.Ford.good.bad	boot_45	compiled_articles10.txt	0.0	0.0	0.0	0.0	0.0
Chow.Ford.good.bad	boot_46	compiled_articles10.txt	-0.0045	-0.042	-0.0217	-0.0764	-0.017199999999999993
Chow.Ford.good.bad	boot_47	compiled_articles10.txt	-0.0625	-0.0672	-0.0625	-0.0672	0.0
Chow.Ford.good.bad	boot_48	compiled_articles10.txt	-0.0881	-0.0436	-0.0625	0.0012	0.019200000000000002
Chow.Ford.good.bad	boot_49	compiled_articles10.txt	0.0427	0.1903	0.0671	0.2027	-0.01200000000000001
Chow.Ford.good.bad	boot_50	compiled_articles10.txt	0.0276	-0.0293	0.0276	-0.0293	0.0
Chow.Ford.good.bad	boot_51	compiled_articles10.txt	0.0	-0.057	0.0	-0.0347	0.0223
Chow.Ford.good.bad	boot_52	compiled_articles10.txt	-0.028	0.2117	0.0081	0.1191	-0.12869999999999998
Chow.Ford.good.bad	boot_53	compiled_articles10.txt	0.0	0.0935	0.0	0.0935	0.0
Chow.Ford.good.bad	boot_54	compiled_articles10.txt	-0.0625	0.089	-0.0645	0.0649	-0.022099999999999995
Chow.Ford.good.bad	boot_55	compiled_articles10.txt	0.0	-0.001	0.0	-0.0047	-0.0037
Chow.Ford.good.bad	boot_56	compiled_articles10.txt	-0.0919	0.1356	-0.0702	0.1521	-0.005199999999999982
Chow.Ford.good.bad	boot_57	compiled_articles10.txt	-0.0668	-0.0552	-0.0433	-0.0335	-0.001800000000000003
Chow.Ford.good.bad	boot_58	compiled_articles10.txt	-0.0809	0.1562	-0.0264	0.0468	-0.1639
Chow.Ford.good.bad	boot_59	compiled_articles10.txt	0.0	-0.0029	0.0	-0.0251	-0.0222
Chow.Ford.good.bad	boot_60	compiled_articles10.txt	0.0	0.0	-0.0285	-0.1533	-0.1248
