contrast	result_id	doc_name	pair_1	pair_2	pair_3	pair_4	interaction_term
Chow.Ford.good.bad	observed	compiled_articles13.txt	-0.0569	0.0378	-0.0217	-0.0025	-0.07550000000000001
Chow.Ford.good.bad	boot_1	compiled_articles13.txt	0.0427	-0.103	0.0604	-0.114	-0.028700000000000017
Chow.Ford.good.bad	boot_2	compiled_articles13.txt	-0.0569	0.0933	-0.0264	-0.0064	-0.13019999999999998
Chow.Ford.good.bad	boot_3	compiled_articles13.txt	-0.0881	-0.0374	-0.0625	-0.0182	-0.006399999999999996
Chow.Ford.good.bad	boot_4	compiled_articles13.txt	0.0212	0.0606	0.0671	0.0619	-0.044600000000000015
Chow.Ford.good.bad	boot_5	compiled_articles13.txt	-0.0328	-0.0862	-0.0448	-0.1564	-0.058200000000000016
Chow.Ford.good.bad	boot_6	compiled_articles13.txt	0.0671	-0.0614	0.0494	-0.1168	-0.0377
Chow.Ford.good.bad	boot_7	compiled_articles13.txt	-0.0792	0.154	-0.0625	0.1373	-0.03340000000000001
Chow.Ford.good.bad	boot_8	compiled_articles13.txt	-0.0881	0.0791	-0.0686	-0.0204	-0.11900000000000002
Chow.Ford.good.bad	boot_9	compiled_articles13.txt	-0.1015	-0.1203	-0.0181	-0.0452	-0.008299999999999995
Chow.Ford.good.bad	boot_10	compiled_articles13.txt	-0.0762	-0.0237	-0.0459	-0.0311	-0.0377
Chow.Ford.good.bad	boot_11	compiled_articles13.txt	0.0671	0.0906	0.0494	0.0141	-0.05879999999999999
Chow.Ford.good.bad	boot_12	compiled_articles13.txt	0.0	0.0	-0.0181	-0.1	-0.0819
Chow.Ford.good.bad	boot_13	compiled_articles13.txt	0.0	0.0	0.0	0.0388	0.0388
Chow.Ford.good.bad	boot_14	compiled_articles13.txt	0.0	-0.0192	0.0	0.0419	0.0611
Chow.Ford.good.bad	boot_15	compiled_articles13.txt	0.0062	0.1111	0.0208	0.0822	-0.04350000000000001
Chow.Ford.good.bad	boot_16	compiled_articles13.txt	-0.0625	0.1244	-0.0625	0.1244	-1.3877787807814457e-17
Chow.Ford.good.bad	boot_17	compiled_articles13.txt	-0.0645	-0.0921	0.0	0.0	0.0276
Chow.Ford.good.bad	boot_18	compiled_articles13.txt	0.0671	0.0249	0.0604	0.0079	-0.010299999999999993
Chow.Ford.good.bad	boot_19	compiled_articles13.txt	-0.0881	0.0661	-0.0625	0.0966	0.004900000000000002
Chow.Ford.good.bad	boot_20	compiled_articles13.txt	-0.0645	-0.0165	0.0016	0.0687	0.0191
Chow.Ford.good.bad	boot_21	compiled_articles13.txt	-0.0816	-0.0464	-0.0433	-0.066	-0.057900000000000014
Chow.Ford.good.bad	boot_22	compiled_articles13.txt	-0.0881	0.1264	-0.0625	0.1314	-0.020600000000000035
Chow.Ford.good.bad	boot_23	compiled_articles13.txt	0.0413	-0.0047	0.0413	-0.0047	2.6020852139652106e-18
Chow.Ford.good.bad	boot_24	compiled_articles13.txt	0.0	0.0	0.0	0.0	0.0
Chow.Ford.good.bad	boot_25	compiled_articles13.txt	-0.0792	-0.0804	-0.068	-0.0599	0.009299999999999996
Chow.Ford.good.bad	boot_26	compiled_articles13.txt	0.0671	-0.0857	0.0604	-0.1212	-0.02880000000000002
Chow.Ford.good.bad	boot_27	compiled_articles13.txt	-0.0625	-0.0298	-0.0686	-0.0501	-0.014200000000000004
Chow.Ford.good.bad	boot_28	compiled_articles13.txt	0.0	0.0	-0.0365	-0.1453	-0.10880000000000001
Chow.Ford.good.bad	boot_29	compiled_articles13.txt	0.0	0.0733	0.0	-0.0928	-0.1661
Chow.Ford.good.bad	boot_30	compiled_articles13.txt	-0.0625	0.0307	-0.0686	0.0241	-0.0005000000000000109
Chow.Ford.good.bad	boot_31	compiled_articles13.txt	-0.0045	0.1087	-0.0045	0.1087	0.0
Chow.Ford.good.bad	boot_32	compiled_articles13.txt	-0.0895	-0.001	-0.0374	0.0092	-0.04189999999999999
Chow.Ford.good.bad	boot_33	compiled_articles13.txt	0.0	-0.069	0.0	-0.1446	-0.0756
