contrast	result_id	doc_name	pair_1	pair_2	pair_3	pair_4	interaction_term
Tory.Ford.good.bad	observed	compiled_articles5.txt	-0.3472	-0.0714	-0.1373	0.0371	-0.10139999999999999
Tory.Ford.good.bad	boot_1	compiled_articles5.txt	-0.2379	-0.0354	-0.0465	0.1092	-0.04680000000000002
Tory.Ford.good.bad	boot_2	compiled_articles5.txt	-0.1337	-0.0281	0.0164	0.0989	-0.02310000000000001
Tory.Ford.good.bad	boot_3	compiled_articles5.txt	-0.1201	0.0052	-0.0941	0.0155	-0.015699999999999992
Tory.Ford.good.bad	boot_4	compiled_articles5.txt	-0.1335	-0.0253	-0.1321	-0.041	-0.01710000000000001
Tory.Ford.good.bad	boot_5	compiled_articles5.txt	0.0	0.0	-0.1009	0.0406	0.14150000000000001
Tory.Ford.good.bad	boot_6	compiled_articles5.txt	-0.2237	-0.0738	-0.0371	-0.0593	-0.1721
Tory.Ford.good.bad	boot_7	compiled_articles5.txt	-0.1271	-0.0099	-0.0826	0.0831	0.048500000000000015
Tory.Ford.good.bad	boot_8	compiled_articles5.txt	-0.1943	-0.0757	-0.1081	-0.0601	-0.0706
Tory.Ford.good.bad	boot_9	compiled_articles5.txt	-0.1618	-0.0682	-0.1241	-0.0562	-0.0257
Tory.Ford.good.bad	boot_10	compiled_articles5.txt	-0.1266	-0.0448	-0.161	-0.0667	0.012500000000000025
Tory.Ford.good.bad	boot_11	compiled_articles5.txt	-0.2668	-0.0485	-0.1209	-0.0082	-0.1056
Tory.Ford.good.bad	boot_12	compiled_articles5.txt	-0.2254	-0.0652	-0.0936	-0.0436	-0.1102
Tory.Ford.good.bad	boot_13	compiled_articles5.txt	-0.0872	-0.048	-0.0071	-0.0069	-0.03899999999999999
Tory.Ford.good.bad	boot_14	compiled_articles5.txt	-0.1907	0.009	-0.1465	0.0622	0.008999999999999973
Tory.Ford.good.bad	boot_15	compiled_articles5.txt	-0.2102	-0.0133	-0.1537	-0.0588	-0.10199999999999998
Tory.Ford.good.bad	boot_16	compiled_articles5.txt	-0.1359	0.0097	-0.0314	0.0497	-0.0645
Tory.Ford.good.bad	boot_17	compiled_articles5.txt	-0.0841	-0.0709	-0.0611	0.0116	0.05950000000000001
Tory.Ford.good.bad	boot_18	compiled_articles5.txt	-0.1048	-0.0606	-0.046	0.0406	0.04239999999999999
Tory.Ford.good.bad	boot_19	compiled_articles5.txt	-0.1769	-0.0707	-0.0738	0.0147	-0.0177
Tory.Ford.good.bad	boot_20	compiled_articles5.txt	-0.2239	-0.0677	-0.1057	0.0031	-0.047400000000000005
